id,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
tr18553,20,298635,10,0,0,30
tr18554,32,159187,11,0,0,40
tr18555,37,237995,11,0,0,48
tr18556,45,160724,9,0,0,40
tr18557,37,183800,12,0,1887,40
tr18558,24,161198,13,0,0,25
tr18559,28,113635,7,0,0,30
tr18560,23,214542,10,0,0,40
tr18561,54,172991,9,0,0,40
tr18562,40,203761,9,0,0,40
tr18563,71,180117,6,0,0,40
tr18564,51,317396,10,0,0,40
tr18565,52,237868,10,0,0,5
tr18566,30,323069,13,0,0,40
tr18567,34,181091,9,7688,0,40
tr18568,38,309122,6,0,0,40
tr18569,43,105936,11,13550,0,40
tr18570,43,40024,7,0,0,42
tr18571,36,192443,10,13550,0,40
tr18572,24,184216,10,0,0,40
tr18573,29,256211,2,0,0,40
tr18574,55,205422,6,0,0,40
tr18575,51,22211,14,0,1902,60
tr18576,43,196308,9,0,0,40
tr18577,28,389713,9,0,0,40
tr18578,54,82566,12,0,0,45
tr18579,47,199058,10,0,0,40
tr18580,47,160440,13,0,0,55
tr18581,47,76034,10,0,0,57
tr18582,38,188503,10,6497,0,35
tr18583,60,92845,3,0,0,40
tr18584,19,29083,9,0,0,25
tr18585,22,234474,10,0,0,25
tr18586,55,107308,14,0,0,40
tr18587,44,111891,10,0,0,35
tr18588,53,145419,2,7688,0,67
tr18589,44,193425,14,4386,0,40
tr18590,28,188278,13,0,0,50
tr18591,30,303485,10,0,0,40
tr18592,39,67187,9,0,0,40
tr18593,24,204172,13,0,0,40
tr18594,27,162973,11,0,0,56
tr18595,64,192695,3,0,0,70
tr18596,41,89172,10,0,0,40
tr18597,28,163320,9,0,0,40
tr18598,61,128230,9,0,0,30
tr18599,27,246440,7,0,0,40
tr18600,49,50567,10,0,0,32
tr18601,20,117476,10,0,0,40
tr18602,41,315834,13,0,1876,40
tr18603,28,214881,9,0,0,40
tr18604,36,195516,9,0,0,40
tr18605,44,218653,13,0,0,40
tr18606,51,87205,13,7688,0,20
tr18607,40,164647,10,0,0,38
tr18608,19,129151,9,0,0,40
tr18609,54,319697,10,0,0,40
tr18610,55,193374,9,0,0,40
tr18611,57,167864,11,0,0,40
tr18612,29,197932,10,0,0,30
tr18613,44,216907,9,0,0,37
tr18614,35,331395,11,0,0,42
tr18615,40,171424,9,0,0,40
tr18616,46,35406,4,0,0,32
tr18617,25,238964,10,0,0,60
tr18618,32,27882,10,0,2205,40
tr18619,39,70240,10,0,0,40
tr18620,18,87169,9,0,0,40
tr18621,46,194431,9,0,0,40
tr18622,63,137843,10,7298,0,48
tr18623,40,170649,10,0,0,8
tr18624,40,26929,14,0,0,40
tr18625,23,399022,9,0,0,35
tr18626,64,50171,9,0,0,10
tr18627,36,218490,11,0,0,60
tr18628,48,164423,9,0,0,40
tr18629,43,124436,10,0,0,40
tr18630,18,60981,6,0,0,30
tr18631,17,70868,7,0,0,16
tr18632,36,150601,15,0,0,50
tr18633,53,228500,9,0,0,40
tr18634,36,76767,10,0,0,39
tr18635,20,218178,9,0,0,40
tr18636,22,615367,13,0,0,60
tr18637,34,150324,13,0,0,40
tr18638,39,51264,7,0,0,40
tr18639,57,197642,10,0,0,40
tr18640,30,229895,6,0,0,40
tr18641,51,166934,9,0,0,40
tr18642,38,305597,9,0,0,40
tr18643,34,301591,9,0,0,35
tr18644,47,229646,9,0,0,40
tr18645,28,51461,9,0,0,40
tr18646,25,206600,6,0,0,24
tr18647,25,176836,10,0,0,60
tr18648,50,204447,14,15024,0,65
tr18649,50,33304,9,0,0,40
tr18650,43,174051,13,0,0,48
tr18651,27,38918,9,0,1876,75
tr18652,32,170017,9,0,0,50
tr18653,44,98466,6,0,0,35
tr18654,19,188864,9,0,0,20
tr18655,53,137815,10,0,0,40
tr18656,21,43475,9,0,0,40
tr18657,26,557236,9,0,0,40
tr18658,31,161765,10,0,2051,57
tr18659,32,207668,13,0,2444,50
tr18660,33,171215,14,0,0,40
tr18661,49,52590,9,0,0,40
tr18662,24,183751,7,0,0,65
tr18663,30,149507,9,0,0,42
tr18664,49,98092,9,0,0,40
tr18665,18,123714,7,0,0,40
tr18666,30,190385,10,0,0,37
tr18667,51,334273,9,0,0,40
tr18668,52,343440,10,0,0,40
tr18669,52,208302,9,0,0,30
tr18670,23,280164,9,0,0,32
tr18671,36,184655,9,0,0,48
tr18672,19,140459,7,0,0,25
tr18673,53,108815,9,0,0,60
tr18674,17,152652,7,0,0,25
tr18675,69,269499,9,0,0,8
tr18676,46,33373,13,0,0,40
tr18677,33,243674,9,0,0,46
tr18678,40,225432,10,0,0,45
tr18679,56,215839,10,0,0,60
tr18680,29,195520,14,0,0,40
tr18681,41,70092,10,0,0,38
tr18682,22,189888,9,0,0,45
tr18683,28,64307,4,0,0,40
tr18684,31,94235,13,0,0,46
tr18685,35,62333,13,0,0,40
tr18686,38,260997,10,0,0,40
tr18687,17,146268,6,0,0,10
tr18688,39,147258,6,0,0,40
tr18689,27,207948,10,0,0,40
tr18690,50,180607,9,0,0,40
tr18691,56,104996,9,0,0,40
tr18692,38,334366,10,0,0,15
tr18693,52,142757,9,0,0,40
tr18694,26,220656,13,0,0,38
tr18695,43,96483,9,0,0,40
tr18696,45,51744,13,0,0,42
tr18697,41,114967,11,0,0,40
tr18698,30,393965,12,0,0,25
tr18699,24,41838,10,2407,0,40
tr18700,43,143046,10,0,0,20
tr18701,44,209174,13,0,0,70
tr18702,54,183248,9,0,0,40
tr18703,23,102942,13,0,2258,40
tr18704,33,427474,9,0,0,60
tr18705,18,338632,7,0,0,16
tr18706,38,89559,10,0,0,40
tr18707,41,32533,11,0,0,45
tr18708,22,255969,8,0,0,48
tr18709,66,112376,4,0,0,40
tr18710,70,346053,9,0,0,40
tr18711,58,147653,6,0,1977,35
tr18712,60,44915,14,0,0,10
tr18713,24,111450,6,0,0,65
tr18714,35,190964,13,0,0,40
tr18715,19,109005,10,0,0,40
tr18716,52,404453,9,0,0,40
tr18717,38,280169,13,7298,0,50
tr18718,39,163204,9,0,0,40
tr18719,33,192256,13,0,0,50
tr18720,52,181755,9,0,0,40
tr18721,41,183105,9,0,0,44
tr18722,37,335168,10,0,0,55
tr18723,27,180262,10,0,0,40
tr18724,38,146042,13,3103,0,60
tr18725,49,102110,9,0,0,30
tr18726,38,152237,13,0,0,45
tr18727,22,202745,9,0,0,55
tr18728,40,199303,12,0,0,40
tr18729,20,266467,9,0,0,40
tr18730,34,345259,16,0,0,99
tr18731,24,204935,14,0,0,56
tr18732,58,244830,13,4787,0,40
tr18733,24,190457,10,0,0,40
tr18734,43,180138,9,0,0,45
tr18735,38,166585,9,0,0,40
tr18736,42,29962,9,0,0,40
tr18737,27,191129,10,0,0,40
tr18738,18,378707,6,0,0,20
tr18739,37,116358,9,27828,0,48
tr18740,48,240629,9,0,0,65
tr18741,40,233320,4,0,0,25
tr18742,50,302708,13,7688,0,50
tr18743,57,29375,9,0,0,35
tr18744,36,137314,10,0,0,60
tr18745,41,140886,9,0,0,40
tr18746,90,226968,4,0,0,40
tr18747,66,151793,4,0,0,10
tr18748,34,56460,9,0,2179,12
tr18749,23,72887,9,0,0,1
tr18750,35,261646,9,0,0,55
tr18751,32,178615,9,2407,0,40
tr18752,33,295589,13,0,0,50
tr18753,32,377836,11,0,0,40
tr18754,31,56510,10,0,0,40
tr18755,32,337696,10,0,0,50
tr18756,40,183765,9,0,0,40
tr18757,27,107846,9,0,0,30
tr18758,34,22641,9,0,0,40
tr18759,35,204590,11,0,0,40
tr18760,29,114801,10,0,0,40
tr18761,41,190591,9,0,0,20
tr18762,33,220066,16,0,0,48
tr18763,22,228480,9,0,0,20
tr18764,52,128378,13,0,0,40
tr18765,20,157595,9,0,0,40
tr18766,18,152171,7,0,0,10
tr18767,63,339755,13,0,0,50
tr18768,49,240841,4,0,0,35
tr18769,58,94345,9,0,0,40
tr18770,23,289116,9,0,0,50
tr18771,59,176647,9,0,0,40
tr18772,49,79627,10,0,0,40
tr18773,23,210781,13,0,0,15
tr18774,17,161981,6,0,0,40
tr18775,20,493443,7,0,0,40
tr18776,36,86459,11,0,1887,50
tr18777,64,312242,10,0,0,3
tr18778,34,185408,10,0,0,40
tr18779,63,101077,12,0,0,35
tr18780,51,147200,9,0,0,40
tr18781,40,166327,10,0,0,35
tr18782,55,178644,5,0,0,55
tr18783,35,126675,9,0,0,46
tr18784,30,158420,13,0,0,25
tr18785,47,83046,13,0,0,18
tr18786,29,46609,6,0,0,40
tr18787,17,170320,7,0,0,8
tr18788,32,37232,15,7688,0,45
tr18789,55,141877,13,0,0,40
tr18790,47,81654,10,0,0,56
tr18791,50,177705,13,0,0,40
tr18792,42,124792,9,7688,0,45
tr18793,32,129497,10,0,0,55
tr18794,60,114413,12,0,0,30
tr18795,53,189511,9,0,0,40
tr18796,45,246431,13,0,0,30
tr18797,37,281751,10,0,0,30
tr18798,28,263128,10,0,0,60
tr18799,26,292692,8,0,0,40
tr18800,47,96798,9,0,0,80
tr18801,34,430554,10,0,0,50
tr18802,42,317078,9,0,0,40
tr18803,48,108557,13,99999,0,40
tr18804,32,207400,9,0,0,40
tr18805,35,187089,11,0,0,42
tr18806,46,398986,16,0,1902,52
tr18807,38,238980,10,0,0,40
tr18808,49,407495,9,0,0,70
tr18809,35,183800,13,0,0,40
tr18810,61,226989,9,4865,0,40
tr18811,45,287190,12,0,0,35
tr18812,31,111363,13,0,0,40
tr18813,52,260938,10,0,0,60
tr18814,20,117618,10,0,0,40
tr18815,24,172496,14,0,0,50
tr18816,29,389713,11,0,0,40
tr18817,23,174413,13,0,0,40
tr18818,34,189843,9,0,0,40
tr18819,54,198546,14,0,0,38
tr18820,21,82497,10,0,0,30
tr18821,23,193090,13,0,0,30
tr18822,79,172220,4,2964,0,30
tr18823,55,208451,14,0,0,40
tr18824,42,234277,9,0,0,35
tr18825,60,163729,9,2597,0,40
tr18826,37,434097,12,0,0,40
tr18827,47,192053,9,0,1590,40
tr18828,20,178628,10,0,0,40
tr18829,53,96827,13,0,0,40
tr18830,34,154667,9,0,0,40
tr18831,43,160246,10,0,0,40
tr18832,24,166036,10,0,0,60
tr18833,23,186813,9,0,0,40
tr18834,29,162312,11,0,0,40
tr18835,58,183893,10,0,0,40
tr18836,55,270228,12,7688,0,40
tr18837,40,111829,14,0,0,40
tr18838,43,175669,10,0,0,40
tr18839,25,104097,14,0,0,40
tr18840,23,117618,13,0,0,24
tr18841,34,202450,9,0,0,50
tr18842,26,109570,10,0,0,35
tr18843,60,101096,16,0,0,65
tr18844,39,236391,9,0,0,50
tr18845,21,136975,9,0,0,40
tr18846,45,167523,9,0,2179,45
tr18847,33,240979,10,0,0,40
tr18848,26,248612,13,0,0,70
tr18849,39,151023,10,114,0,45
tr18850,29,236436,12,8614,0,40
tr18851,29,153167,10,0,0,40
tr18852,52,61735,7,0,0,40
tr18853,34,243165,13,0,0,30
tr18854,24,388885,9,0,0,48
tr18855,77,84979,16,20051,0,40
tr18856,34,87209,14,0,0,60
tr18857,53,168539,5,0,0,70
tr18858,31,179013,9,0,0,40
tr18859,58,196643,9,0,0,15
tr18860,50,68898,14,7688,0,55
tr18861,32,156464,9,0,0,40
tr18862,57,35884,9,0,0,40
tr18863,32,182714,9,0,0,45
tr18864,77,344425,5,0,0,10
tr18865,37,177277,10,0,0,40
tr18866,51,70767,9,0,0,40
tr18867,33,520078,12,0,0,60
tr18868,53,321770,9,0,0,35
tr18869,32,158416,9,0,0,50
tr18870,30,312667,10,0,0,40
tr18871,33,31481,13,0,0,24
tr18872,31,259531,11,0,0,40
tr18873,28,186239,10,0,0,40
tr18874,19,162954,8,0,0,20
tr18875,27,249315,9,0,0,60
tr18876,21,308237,3,0,0,40
tr18877,24,103064,13,0,0,40
tr18878,46,185847,9,0,0,54
tr18879,31,168521,13,0,0,40
tr18880,60,198170,10,0,0,40
tr18881,21,353628,6,0,0,38
tr18882,38,273285,7,0,0,32
tr18883,31,272069,11,0,0,40
tr18884,26,22328,13,0,0,40
tr18885,46,309212,9,0,0,25
tr18886,25,148888,9,0,0,60
tr18887,23,324637,10,0,0,30
tr18888,53,55139,14,0,0,40
tr18889,42,212206,14,0,1887,48
tr18890,29,119004,9,0,2179,40
tr18891,45,252079,10,0,0,50
tr18892,70,315868,13,0,0,40
tr18893,55,392325,13,99999,0,60
tr18894,40,174283,16,0,1887,50
tr18895,17,126832,6,0,0,30
tr18896,18,126071,9,0,0,40
tr18897,34,265706,14,0,0,60
tr18898,41,282964,10,0,0,40
tr18899,28,328518,13,0,0,40
tr18900,23,283499,9,0,0,40
tr18901,32,286675,10,0,0,40
tr18902,56,136472,4,0,0,48
tr18903,36,132879,9,0,0,45
tr18904,26,314798,9,0,0,50
tr18905,62,143943,13,0,0,7
tr18906,35,134367,12,0,0,40
tr18907,25,366796,13,0,0,40
tr18908,28,195573,9,0,0,50
tr18909,21,33616,10,0,0,25
tr18910,31,164190,6,0,0,40
tr18911,23,380281,12,0,0,25
tr18912,58,190763,13,0,0,40
tr18913,55,209535,14,0,0,40
tr18914,54,156003,9,0,0,40
tr18915,33,55699,9,3908,0,40
tr18916,28,183151,7,7688,0,40
tr18917,40,198790,7,0,0,30
tr18918,33,272359,13,7298,0,80
tr18919,27,236481,15,0,0,10
tr18920,55,143266,9,0,0,25
tr18921,53,192386,9,0,0,45
tr18922,23,99543,8,0,0,46
tr18923,66,169435,9,0,0,16
tr18924,34,34572,11,0,0,60
tr18925,39,119272,6,0,0,40
tr18926,21,211601,10,0,0,40
tr18927,26,154785,10,0,0,35
tr18928,21,213041,9,0,0,40
tr18929,59,229939,9,0,0,40
tr18930,61,175331,6,0,0,40
tr18931,30,226443,13,0,0,50
tr18932,22,46561,11,0,0,40
tr18933,47,161311,9,0,0,30
tr18934,50,98215,9,0,0,40
tr18935,67,118363,13,0,2206,5
tr18936,59,181242,6,0,0,40
tr18937,35,356238,12,0,0,80
tr18938,56,39380,10,27828,0,20
tr18939,28,315287,9,0,0,40
tr18940,34,269723,9,2977,0,50
tr18941,63,34098,6,0,0,56
tr18942,48,50880,10,0,0,40
tr18943,41,356934,10,0,0,44
tr18944,26,276309,10,0,0,20
tr18945,47,175925,6,0,2179,52
tr18946,29,164607,11,0,0,50
tr18947,30,224462,9,0,0,40
tr18948,19,92863,9,0,0,20
tr18949,27,179565,13,0,0,37
tr18950,59,31137,9,0,0,70
tr18951,19,199495,9,0,0,40
tr18952,45,175262,5,0,0,40
tr18953,37,220585,9,0,0,40
tr18954,44,231793,16,0,0,38
tr18955,34,191342,13,0,0,38
tr18956,30,186420,13,0,0,35
tr18957,30,328242,13,0,0,40
tr18958,56,279340,7,0,0,40
tr18959,19,174478,9,0,0,40
tr18960,37,151771,4,0,0,40
tr18961,45,145636,14,0,1977,43
tr18962,21,120326,10,0,0,40
tr18963,34,246439,9,0,0,45
tr18964,27,144133,13,0,0,50
tr18965,44,145522,14,0,0,40
tr18966,33,312055,13,0,0,40
tr18967,32,235847,10,0,0,50
tr18968,37,187748,10,0,0,40
tr18969,26,396482,13,0,0,48
tr18970,49,261688,9,5013,0,60
tr18971,20,39477,10,0,0,30
tr18972,37,143058,10,0,0,40
tr18973,22,216867,3,0,0,48
tr18974,30,40338,9,0,0,40
tr18975,55,115457,9,0,0,40
tr18976,36,374983,7,0,0,40
tr18977,29,285419,8,0,0,40
tr18978,19,385901,10,0,0,22
tr18979,45,187581,11,0,0,40
tr18980,38,299036,13,0,0,55
tr18981,42,68729,10,0,0,40
tr18982,27,333990,11,0,0,40
tr18983,20,117767,10,0,0,25
tr18984,43,184378,13,0,0,35
tr18985,21,232591,9,0,0,40
tr18986,33,143851,13,0,0,40
tr18987,36,89622,9,0,0,80
tr18988,34,202498,8,0,0,40
tr18989,72,268861,4,0,0,99
tr18990,54,343242,10,0,0,44
tr18991,30,460408,9,0,0,40
tr18992,63,205246,9,0,0,40
tr18993,36,230329,13,0,0,50
tr18994,25,197871,13,0,0,50
tr18995,72,201375,12,0,0,40
tr18996,55,194290,9,0,0,40
tr18997,44,191814,10,0,0,45
tr18998,41,95168,9,0,0,40
tr18999,20,137876,10,0,0,40
tr19000,47,386136,12,0,0,40
tr19001,71,108390,10,3432,0,20
tr19002,41,152529,13,0,0,40
tr19003,23,147548,9,0,0,30
tr19004,57,73051,13,0,0,40
tr19005,56,60166,2,0,0,65
tr19006,64,338355,11,0,0,15
tr19007,35,185621,13,0,0,40
tr19008,61,101500,11,0,0,40
tr19009,36,36397,13,0,0,55
tr19010,18,276540,8,0,0,15
tr19011,21,293968,10,0,0,20
tr19012,43,35523,12,0,0,35
tr19013,32,186993,9,0,0,40
tr19014,52,232132,8,0,0,45
tr19015,48,176917,9,0,0,55
tr19016,40,105936,13,0,0,40
tr19017,35,105821,9,5178,0,40
tr19018,22,34506,10,0,0,25
tr19019,42,178074,9,0,0,40
tr19020,60,116961,4,0,0,20
tr19021,34,191930,10,0,0,40
tr19022,27,130807,12,0,0,40
tr19023,47,94100,13,0,0,65
tr19024,65,144822,5,0,0,45
tr19025,61,102191,14,0,0,99
tr19026,18,90934,10,0,0,28
tr19027,49,296892,9,0,0,40
tr19028,48,173243,16,0,0,45
tr19029,26,258768,10,2174,0,75
tr19030,30,189759,13,0,0,40
tr19031,23,133061,9,0,0,80
tr19032,65,175202,9,0,0,24
tr19033,32,27051,13,0,0,44
tr19034,44,60414,14,0,0,40
tr19035,48,317360,14,0,0,40
tr19036,24,258298,11,0,0,45
tr19037,58,174040,10,0,0,40
tr19038,32,177566,10,0,0,50
tr19039,54,162238,14,0,0,50
tr19040,35,87556,14,0,0,45
tr19041,35,144322,12,0,0,50
tr19042,24,190015,9,0,0,40
tr19043,50,183173,9,99999,0,40
tr19044,38,151322,9,0,0,40
tr19045,57,47392,9,0,0,40
tr19046,38,107125,10,0,0,60
tr19047,49,265295,9,0,0,40
tr19048,25,189219,13,0,0,16
tr19049,56,147989,10,0,0,40
tr19050,32,185732,7,0,0,40
tr19051,22,153516,13,0,0,40
tr19052,23,191910,10,0,0,40
tr19053,33,216145,9,0,0,40
tr19054,42,202872,10,0,0,12
tr19055,24,114292,5,0,0,40
tr19056,26,206721,13,0,0,40
tr19057,46,358585,10,0,0,40
tr19058,33,377283,13,0,0,50
tr19059,65,76043,9,0,0,1
tr19060,65,172949,9,2414,0,20
tr19061,46,110171,10,7688,0,40
tr19062,43,223861,11,0,0,40
tr19063,43,163455,9,0,0,40
tr19064,35,183892,6,0,0,40
tr19065,48,47022,9,0,0,48
tr19066,55,145401,13,0,0,40
tr19067,45,387074,11,0,0,40
tr19068,56,105363,13,4508,0,40
tr19069,59,195467,14,0,0,40
tr19070,56,170217,9,0,0,40
tr19071,21,156807,9,0,0,10
tr19072,26,255193,7,3411,0,40
tr19073,38,273640,9,0,0,40
tr19074,27,191177,10,0,0,40
tr19075,48,184787,4,0,0,50
tr19076,37,239409,14,0,0,60
tr19077,63,404547,9,0,0,30
tr19078,27,23740,9,0,0,38
tr19079,20,382153,10,0,0,25
tr19080,26,164488,14,0,1887,40
tr19081,21,228424,6,0,0,40
tr19082,51,168539,12,0,0,40
tr19083,39,89419,11,0,0,40
tr19084,35,224512,14,0,0,55
tr19085,21,314645,10,0,0,43
tr19086,65,85787,4,0,0,40
tr19087,54,279881,11,0,0,40
tr19088,39,194287,4,0,1602,35
tr19089,24,141040,10,0,0,40
tr19090,36,222294,13,0,0,40
tr19091,70,410980,10,0,0,10
tr19092,52,38795,9,0,0,40
tr19093,64,182979,9,0,0,40
tr19094,43,223277,10,0,0,40
tr19095,44,67065,11,594,0,25
tr19096,47,160647,9,0,0,40
tr19097,32,45796,8,0,0,40
tr19098,20,110597,10,0,0,30
tr19099,33,166961,10,0,0,38
tr19100,52,318975,9,0,0,40
tr19101,49,305657,4,0,0,40
tr19102,31,120857,9,0,0,18
tr19103,62,158712,9,0,0,6
tr19104,44,304530,10,0,0,55
tr19105,28,327533,9,3908,0,40
tr19106,68,233954,14,0,0,40
tr19107,40,26880,10,0,0,40
tr19108,46,70754,4,0,0,50
tr19109,22,184665,9,0,0,40
tr19110,37,245372,13,0,0,15
tr19111,62,252668,14,0,0,70
tr19112,37,86551,13,0,0,50
tr19113,35,241998,9,4787,0,40
tr19114,44,106900,9,0,0,68
tr19115,41,204235,11,0,0,40
tr19116,36,127772,13,0,0,40
tr19117,26,117217,13,0,0,45
tr19118,48,215389,9,0,0,40
tr19119,21,198050,9,0,0,28
tr19120,39,173476,15,7688,0,40
tr19121,38,217349,11,14344,0,40
tr19122,44,377018,11,0,0,40
tr19123,56,99894,6,0,0,30
tr19124,25,170786,5,0,0,40
tr19125,32,250585,13,0,0,50
tr19126,47,198769,10,0,0,40
tr19127,26,306513,10,0,0,40
tr19128,31,178623,13,14084,0,60
tr19129,23,109307,11,0,0,40
tr19130,41,106982,10,0,0,40
tr19131,55,396878,10,0,0,25
tr19132,23,344278,10,0,0,25
tr19133,45,203653,9,7298,0,40
tr19134,42,227890,13,0,1485,40
tr19135,29,107812,10,0,0,15
tr19136,48,185143,14,0,0,40
tr19137,36,143068,10,0,0,40
tr19138,52,114758,13,15024,0,50
tr19139,46,266337,11,0,0,40
tr19140,34,321787,10,0,0,40
tr19141,27,21306,12,0,0,40
tr19142,18,271935,9,0,0,40
tr19143,18,148952,10,0,0,24
tr19144,42,196626,4,0,0,40
tr19145,64,108082,10,0,0,40
tr19146,36,199439,14,0,0,45
tr19147,20,304076,7,0,0,20
tr19148,52,81436,15,0,0,40
tr19149,44,352971,13,0,0,45
tr19150,53,375134,10,0,0,60
tr19151,36,206521,13,0,0,60
tr19152,52,208302,9,0,0,60
tr19153,60,135285,14,0,0,40
tr19154,41,171615,12,0,0,45
tr19155,25,71351,2,0,0,25
tr19156,63,84737,4,0,0,40
tr19157,54,375134,11,0,0,40
tr19158,21,207103,9,0,0,40
tr19159,27,199314,13,0,0,40
tr19160,63,289741,14,41310,0,50
tr19161,37,240837,9,0,0,30
tr19162,22,283499,9,0,0,35
tr19163,54,97778,4,0,0,40
tr19164,54,21698,6,0,0,40
tr19165,60,232618,9,0,0,40
tr19166,19,175820,7,0,0,25
tr19167,25,63996,9,0,0,40
tr19168,51,182985,9,0,0,40
tr19169,47,380127,9,0,0,40
tr19170,44,111483,6,0,0,50
tr19171,18,31008,10,0,0,30
tr19172,57,96346,9,0,0,57
tr19173,22,317528,10,0,0,34
tr19174,36,223020,10,0,0,20
tr19175,33,173998,9,0,1485,38
tr19176,39,115076,10,0,0,40
tr19177,49,133969,16,0,0,50
tr19178,41,173858,9,0,0,40
tr19179,35,193241,10,0,0,38
tr19180,40,50644,12,1506,0,40
tr19181,30,178841,13,0,0,40
tr19182,25,177017,9,0,1504,37
tr19183,25,253267,10,0,1902,36
tr19184,37,202027,14,7688,0,50
tr19185,53,321865,15,0,0,60
tr19186,34,321709,12,0,0,25
tr19187,22,166371,9,0,0,40
tr19188,18,210574,9,0,0,20
tr19189,52,92968,14,15024,0,40
tr19190,45,474617,9,5455,0,40
tr19191,19,264390,10,0,2001,40
tr19192,33,144949,13,0,0,65
tr19193,45,90803,10,0,0,40
tr19194,43,126701,13,0,0,35
tr19195,40,178417,9,0,0,35
tr19196,41,197176,13,0,0,75
tr19197,25,182227,9,0,1579,40
tr19198,22,117606,13,0,0,32
tr19199,52,349502,10,0,0,45
tr19200,45,81487,10,0,0,40
tr19201,26,485117,13,0,0,20
tr19202,24,35603,10,0,0,40
tr19203,37,175390,9,0,0,40
tr19204,49,184986,9,0,0,40
tr19205,43,174395,14,0,0,50
tr19206,35,187711,9,0,0,40
tr19207,37,189878,15,0,0,50
tr19208,17,224073,7,0,0,20
tr19209,48,159726,9,0,0,55
tr19210,40,65545,14,0,0,55
tr19211,26,456618,10,2597,0,40
tr19212,35,202397,13,0,0,40
tr19213,54,222020,6,0,0,70
tr19214,40,137304,13,0,0,40
tr19215,51,141645,10,0,0,40
tr19216,60,218085,9,0,0,50
tr19217,22,52596,10,0,0,8
tr19218,20,197997,9,0,0,40
tr19219,21,191444,7,0,0,40
tr19220,21,40767,10,0,0,40
tr19221,43,172577,10,0,0,44
tr19222,36,241998,13,0,0,50
tr19223,65,215908,9,0,2174,40
tr19224,48,212120,9,0,0,40
tr19225,37,109133,14,27828,0,60
tr19226,20,224424,8,0,0,40
tr19227,41,214985,9,0,0,40
tr19228,55,147098,5,0,0,50
tr19229,39,149833,13,0,0,40
tr19230,41,253770,10,7298,0,40
tr19231,80,252466,11,0,0,24
tr19232,59,132717,6,0,0,40
tr19233,52,138944,7,0,0,40
tr19234,39,280570,13,3103,0,50
tr19235,56,144380,10,0,0,50
tr19236,69,660461,9,0,0,20
tr19237,49,177211,13,0,0,50
tr19238,33,197424,9,5013,0,40
tr19239,28,31717,9,0,0,45
tr19240,49,296849,10,0,0,40
tr19241,51,193720,9,0,0,40
tr19242,42,106698,10,0,0,32
tr19243,66,214469,9,0,0,13
tr19244,44,185798,11,0,0,48
tr19245,26,333108,9,0,0,40
tr19246,43,35210,10,0,0,40
tr19247,28,140845,6,0,155,40
tr19248,25,335376,13,0,0,30
tr19249,17,170455,7,0,0,8
tr19250,52,298215,13,0,0,50
tr19251,24,404416,10,0,0,40
tr19252,41,206916,13,0,0,30
tr19253,65,143175,10,0,0,45
tr19254,36,409189,10,0,0,40
tr19255,19,285750,9,0,0,30
tr19256,43,235556,10,0,0,45
tr19257,39,170382,14,0,0,50
tr19258,48,195437,7,0,0,40
tr19259,50,191130,11,0,0,40
tr19260,21,231160,10,0,0,25
tr19261,36,47310,9,0,0,40
tr19262,33,214635,9,0,0,36
tr19263,50,65160,13,0,0,40
tr19264,49,423222,14,99999,0,80
tr19265,34,263307,13,0,0,45
tr19266,39,232854,9,0,0,40
tr19267,44,442035,10,0,0,40
tr19268,32,127875,13,0,0,40
tr19269,40,283724,5,0,0,49
tr19270,46,403911,9,0,1902,40
tr19271,21,228649,10,0,0,20
tr19272,40,177027,13,7688,0,52
tr19273,47,249935,7,0,0,8
tr19274,19,533147,9,0,0,30
tr19275,22,137862,10,0,0,16
tr19276,20,249543,10,0,0,16
tr19277,46,230979,13,4787,0,25
tr19278,17,147339,6,0,0,15
tr19279,28,111696,9,0,1974,40
tr19280,20,150084,10,0,0,25
tr19281,24,285457,9,0,0,40
tr19282,33,303867,10,0,0,50
tr19283,44,113597,10,0,0,55
tr19284,47,26145,11,0,0,40
tr19285,24,176189,9,0,0,40
tr19286,41,41090,9,0,2002,60
tr19287,38,282461,4,0,0,35
tr19288,21,225541,10,0,0,40
tr19289,33,203488,10,0,0,45
tr19290,23,296613,10,0,0,32
tr19291,40,99373,6,0,0,40
tr19292,47,109705,9,0,0,40
tr19293,41,144947,13,0,0,40
tr19294,38,617898,13,0,0,50
tr19295,50,38310,4,0,0,40
tr19296,45,248993,9,0,0,40
tr19297,65,149131,13,0,0,40
tr19298,33,69311,9,0,0,40
tr19299,34,143766,12,0,0,40
tr19300,65,213477,14,0,0,28
tr19301,24,275691,7,0,0,39
tr19302,26,59367,13,0,0,40
tr19303,55,35551,9,0,0,40
tr19304,66,236784,13,0,0,8
tr19305,43,193755,13,0,0,40
tr19306,37,315291,13,0,0,40
tr19307,22,290504,9,0,0,40
tr19308,21,256240,7,0,0,40
tr19309,69,199591,15,0,0,25
tr19310,27,178709,14,0,0,40
tr19311,48,449354,9,4386,0,45
tr19312,24,187937,13,0,0,40
tr19313,18,157131,7,0,0,10
tr19314,53,188772,9,0,0,30
tr19315,26,157617,9,0,0,40
tr19316,60,96099,10,0,0,40
tr19317,21,122322,10,0,0,60
tr19318,39,409189,3,0,0,40
tr19319,45,175925,10,0,0,60
tr19320,76,236878,9,0,0,30
tr19321,19,216647,10,0,0,30
tr19322,34,300681,10,0,0,40
